diag_id,object_id,method,date,temperature,humidity,illumination,defect_found,defect_description,quality_grade,param1,param2,param3,ml_label
934,206,UTWM,2021-07-18,23.3,60,788,false,"",удовлетворительно,,,,normal
935,206,TFI,2021-09-01,-1.6,56.4,621,false,"",удовлетворительно,37.2,,,normal
936,207,GEO,2021-09-22,-16.2,37.1,951,false,"",требует_мер,11.75,,,medium
937,207,UZK,2021-02-17,17.6,60.6,512,false,"",удовлетворительно,12.14,4.31,,normal
938,207,VIBRO,2022-08-29,-11.2,69.8,894,true,"Повышенная вибрация",требует_мер,16.96,205.4,,medium
939,207,TVK,2023-06-03,-4.4,48.3,179,false,"",допустимо,,,,normal
940,207,RGK,2023-12-06,9.1,60.6,972,false,"",удовлетворительно,,,,normal
941,207,MPK,2023-02-05,-6.6,69.7,347,true,"Незначительное отклонение",допустимо,,,,normal
942,207,UZK,2021-12-06,38.7,34.1,101,false,"",удовлетворительно,10.57,0.29,,normal
943,208,TVK,2024-08-20,-5.4,42.4,505,false,"",удовлетворительно,5.94,,,normal
944,208,VIK,2023-03-28,24.7,75.8,203,false,"",удовлетворительно,,,,normal
945,208,TVK,2022-12-21,32.3,39.3,652,true,"Зона перегрева",требует_мер,79.02,,,medium
946,208,VIBRO,2021-11-25,32,52.7,747,false,"",допустимо,15.52,225,,normal
947,208,MFL,2024-04-05,6.6,47.6,121,false,"",требует_мер,13.2,58,,medium
948,209,TVK,2024-08-31,-18.5,89.8,202,false,"",допустимо,,,,normal
949,209,MPK,2021-12-29,13.8,83.7,163,false,"",удовлетворительно,27.92,,,normal
950,209,GEO,2023-05-14,-9.6,48.9,353,false,"",удовлетворительно,64.37,,,normal
951,209,MFL,2022-07-03,12.4,68.6,343,false,"",допустимо,8.6,82,,normal
952,210,MFL,2024-06-22,5.6,59.6,381,false,"",удовлетворительно,48.1,95,,normal
953,210,UTWM,2021-12-23,27,48.5,394,false,"",удовлетворительно,,,,normal
954,210,UTWM,2022-05-22,15.9,53.3,552,false,"",удовлетворительно,,,,normal
955,210,VIBRO,2023-09-16,0.6,59,358,false,"",допустимо,10.63,256.3,,normal
956,210,PVK,2023-01-08,-8.2,66.4,371,true,"Незначительное отклонение",удовлетворительно,69.72,,,normal
957,210,MFL,2024-11-11,-18.1,70,682,false,"",удовлетворительно,39.4,91,,normal
958,211,TVK,2022-08-31,32.1,85.7,224,false,"",допустимо,,,,normal
959,211,GEO,2020-04-23,-12.7,63.4,942,false,"",допустимо,,,,normal
960,211,VIBRO,2024-11-13,29.7,89.1,279,true,"Повышенная вибрация",недопустимо,6.13,39,,high
961,211,PVK,2020-04-10,-12.2,72.1,227,true,"Подповерхностная трещина",требует_мер,41.66,,,high
962,211,TFI,2021-01-13,2.9,72.8,184,false,"",допустимо,1.1,,,normal
963,211,GEO,2024-05-21,30.4,77.6,582,false,"",допустимо,87.66,,,normal
964,212,TFI,2022-02-14,-1.9,52.9,185,false,"",требует_мер,19.7,,,medium
965,212,MPK,2020-08-26,-19.7,66.1,684,false,"",удовлетворительно,,,,normal
966,212,PVK,2024-05-24,35.2,62.9,183,false,"",удовлетворительно,75.65,,,normal
967,212,UTWM,2020-06-01,20.7,64.8,107,false,"",допустимо,71.95,,,normal
968,213,UTWM,2023-05-12,-7.8,78.8,286,false,"",требует_мер,,,,medium
969,213,UTWM,2022-04-22,0.9,63.9,422,false,"",удовлетворительно,28.53,,,normal
970,214,TVK,2021-01-17,8.1,41.3,810,false,"",допустимо,,,,normal
971,214,UTWM,2023-08-24,35.7,30.9,241,true,"Незначительное отклонение",допустимо,,,,normal
972,214,VIBRO,2021-12-14,8,63.6,561,false,"",допустимо,7.46,507.9,,normal
973,214,UZK,2023-11-24,18,89.2,301,false,"",удовлетворительно,15.49,4.66,,normal
974,214,UTWM,2021-10-02,-12.4,34.2,600,false,"",удовлетворительно,3.98,,,normal
975,215,RGK,2022-11-07,37.6,86.2,112,false,"",удовлетворительно,24.43,,,normal
976,215,VIK,2023-04-27,-2.9,68.8,167,false,"",удовлетворительно,,,,normal
977,215,MPK,2023-07-07,-14.5,54,579,true,"Скопление дефектов",требует_мер,,,,medium
978,215,UTWM,2021-06-09,8.2,56.7,628,true,"Незначительное отклонение",удовлетворительно,69.36,,,normal
979,215,MPK,2020-09-02,-7.6,38.5,396,true,"Незначительное отклонение",допустимо,60.42,,,normal
980,216,TVK,2021-11-18,39.7,83.8,956,true,"Аномалия теплопередачи",недопустимо,65.83,,,high
981,216,UZK,2021-06-04,-7.6,37.7,229,true,"Незначительное отклонение",допустимо,7.47,2.74,,normal
982,216,PVK,2023-05-14,35.2,72.8,777,false,"",удовлетворительно,,,,normal
983,216,VIBRO,2022-10-02,-4.2,37.3,995,false,"",допустимо,12.15,424.2,,normal
984,216,RGK,2021-03-27,-14.6,87,553,false,"",допустимо,53.35,,,normal
985,216,UTWM,2024-01-08,0.4,61.4,624,false,"",допустимо,,,,normal
986,216,PVK,2020-12-22,9.8,65.9,446,true,"Несплошность сварки",требует_мер,77.43,,,high
987,217,MFL,2021-01-11,28.8,66.9,584,false,"",допустимо,24.8,69,,normal
988,217,TFI,2021-07-07,-13.4,59.8,284,false,"",удовлетворительно,34.6,,,normal
989,217,UZK,2023-10-20,18.4,81.7,314,true,"Незначительное отклонение",допустимо,14.84,1.91,,normal
990,217,UTWM,2024-05-24,-3.4,52,363,true,"Критическая потеря толщины",требует_мер,,,,medium
991,218,VIBRO,2024-04-15,21.2,85,712,true,"Износ подшипников",требует_мер,14.14,218.4,,high
992,218,TFI,2022-09-04,-11.5,88.4,256,false,"",удовлетворительно,31.7,,,normal
993,218,UZK,2021-08-14,7.5,46.2,689,true,"Язвенная коррозия",требует_мер,13.72,2.35,,medium
994,218,TFI,2022-05-02,-7,36.8,720,true,"Продольная трещина",требует_мер,9,,,medium
995,218,UTWM,2021-07-29,20.3,44.1,274,false,"",допустимо,55.21,,,normal
996,218,PVK,2021-09-02,29.1,79.6,697,true,"Расслоение металла",требует_мер,68.22,,,medium
997,218,VIBRO,2021-08-14,-4.3,47,644,false,"",требует_мер,11.94,241.1,,medium
998,219,MFL,2024-11-11,35.1,73.5,280,false,"",удовлетворительно,40.3,12,,normal
999,219,TFI,2022-02-10,37.3,37.8,170,false,"",удовлетворительно,2.2,,,normal
1000,219,TFI,2020-02-03,4.2,38,282,false,"",удовлетворительно,22.3,,,normal
1001,220,MPK,2021-01-04,3.7,52.9,465,false,"",удовлетворительно,64.61,,,normal
1002,220,PVK,2023-06-11,34.5,75.2,495,false,"",удовлетворительно,,,,normal
1003,220,RGK,2024-09-17,-13.4,71.6,313,true,"Внутренний дефект",недопустимо,98.33,,,high
1004,220,MFL,2024-07-14,-11.8,85.1,667,true,"Внешняя коррозия",требует_мер,36.2,39,,medium
1005,220,VIK,2022-03-16,21.5,33.5,977,true,"Трещина сварного шва",требует_мер,,,,medium
1006,220,TVK,2024-06-14,35,78.2,918,false,"",допустимо,,,,normal
1007,221,TVK,2022-01-27,-7.4,34.5,583,false,"",удовлетворительно,,,,normal
1008,221,PVK,2021-06-23,-18.4,55.5,128,false,"",допустимо,65.1,,,normal
1009,221,VIBRO,2021-02-12,-6.5,85.2,226,true,"Дисбаланс ротора",требует_мер,14.82,294,,medium
1010,221,VIK,2023-05-13,-18.3,81.1,836,false,"",удовлетворительно,92.28,,,normal
1011,222,TVK,2021-08-15,9.4,65.7,731,false,"",удовлетворительно,6.08,,,normal
1012,222,VIK,2024-01-20,10.4,70.8,407,true,"Коррозия поверхности",недопустимо,,,,high
1013,222,VIK,2021-01-21,-19.1,78.5,952,false,"",удовлетворительно,,,,normal
1014,222,VIK,2024-07-08,18.4,62.4,354,false,"",допустимо,,,,normal
1015,223,VIBRO,2023-07-06,24.2,54.5,390,false,"",допустимо,11.69,366.1,,normal
1016,223,TFI,2022-04-12,18.8,48.1,500,false,"",удовлетворительно,34.5,,,normal
1017,223,MPK,2023-03-16,32.1,49.5,368,true,"Потеря металла",недопустимо,3.83,,,high
1018,223,TFI,2022-12-02,-15.6,66.2,390,false,"",удовлетворительно,11,,,normal
1019,223,TVK,2022-12-02,13.1,87.4,922,false,"",удовлетворительно,,,,normal
1020,223,TFI,2023-04-22,-16.9,72.6,910,false,"",удовлетворительно,23,,,normal
1021,224,TVK,2024-09-27,27.3,56.9,236,false,"",допустимо,,,,normal
1022,224,VIBRO,2021-04-23,-5,57.1,631,true,"Износ подшипников",требует_мер,7.96,228.6,,medium
1023,224,TFI,2023-11-09,-10.3,59.7,109,false,"",удовлетворительно,28.1,,,normal
1024,225,MPK,2022-06-27,0.8,62.6,707,false,"",удовлетворительно,32.95,,,normal
1025,225,VIBRO,2021-04-19,22.5,30.4,868,false,"",удовлетворительно,15.38,289.4,,normal
1026,225,MPK,2022-07-27,15.8,63.5,619,true,"Скопление дефектов",требует_мер,5.1,,,medium
1027,225,GEO,2024-01-10,9.8,50.8,378,false,"",допустимо,1.4,,,normal
1028,225,RGK,2021-03-06,-15.4,64.3,733,true,"Шлаковое включение",недопустимо,88.75,,,high
1029,226,VIBRO,2023-01-04,17.7,35.7,105,false,"",удовлетворительно,0.27,111.1,,normal
1030,226,UZK,2020-03-15,-11.8,57.5,365,false,"",допустимо,17.72,3.65,,normal
1031,227,VIK,2022-10-04,32.1,65,860,true,"Трещина сварного шва",требует_мер,,,,medium
1032,227,RGK,2022-03-14,-3.3,82.6,805,true,"Шлаковое включение",требует_мер,80.07,,,medium
1033,228,MFL,2023-12-23,0.2,36.3,503,true,"Внешняя коррозия",недопустимо,2.6,2,,high
1034,228,UZK,2024-11-15,-14.1,77.4,414,false,"",удовлетворительно,11.98,3.26,,normal
1035,229,UZK,2023-07-12,-11.5,89.5,397,false,"",допустимо,10.28,3.53,,normal
1036,229,MFL,2022-08-29,10.2,75.3,100,false,"",удовлетворительно,1.9,84,,normal
1037,229,VIBRO,2024-05-04,-12.4,75.6,320,false,"",удовлетворительно,15.99,427.8,,normal
1038,229,MPK,2021-03-05,11.6,73.7,702,false,"",удовлетворительно,,,,normal
1039,230,MFL,2021-02-26,39.5,86.3,127,false,"",удовлетворительно,33.5,40,,normal
1040,230,VIK,2020-01-23,-4.7,62,371,false,"",удовлетворительно,,,,normal
1041,230,RGK,2023-08-06,6.5,78.4,457,false,"",удовлетворительно,,,,normal
1042,230,VIBRO,2020-03-21,-20,66.4,212,true,"Незначительное отклонение",удовлетворительно,0.24,419,,normal
1043,231,TFI,2024-08-12,14.6,37,635,false,"",удовлетворительно,33.2,,,normal
1044,231,UZK,2020-06-03,29.9,60.2,836,false,"",удовлетворительно,18.84,0.64,,normal
1045,231,UTWM,2021-12-13,36.1,49.8,756,true,"Незначительное отклонение",удовлетворительно,82.39,,,normal
1046,231,RGK,2022-04-13,35.6,72.9,539,true,"Шлаковое включение",недопустимо,38.88,,,high
1047,231,TVK,2021-06-07,-6.8,44.1,325,true,"Зона перегрева",требует_мер,,,,medium
1048,231,TVK,2020-09-17,-10.2,75.5,275,false,"",удовлетворительно,,,,normal
1049,232,UZK,2022-10-28,-18.3,33.4,125,true,"Незначительное отклонение",удовлетворительно,12.89,0.86,,normal
1050,232,VIK,2024-07-31,28,34.7,311,false,"",удовлетворительно,21.46,,,normal
1051,232,PVK,2023-07-07,21.2,65.8,835,false,"",удовлетворительно,,,,normal
1052,232,VIBRO,2020-11-04,20.8,42.1,915,false,"",удовлетворительно,16.18,283.9,,normal
1053,232,UTWM,2022-04-22,-13.8,78.3,196,false,"",допустимо,6.49,,,normal
1054,232,VIK,2023-12-19,30.2,51.5,919,true,"Механическое повреждение",требует_мер,,,,medium
1055,233,UTWM,2024-04-13,6.4,62.1,836,false,"",допустимо,,,,normal
1056,233,PVK,2023-07-27,7.1,64.9,426,false,"",допустимо,0.35,,,normal
1057,233,UTWM,2024-07-13,34.6,59.7,952,true,"Локальная коррозия",требует_мер,,,,high
1058,233,VIBRO,2021-05-01,29.8,65.5,217,false,"",удовлетворительно,15.67,196.1,,normal
1059,233,PVK,2020-07-11,36.6,74.2,310,true,"Расслоение металла",требует_мер,83.5,,,high
1060,233,RGK,2020-08-20,5,33,904,false,"",удовлетворительно,77.52,,,normal
1061,233,VIK,2023-06-09,3.1,41.8,765,true,"Коррозия поверхности",недопустимо,58.63,,,high
1062,234,VIBRO,2022-12-10,37.5,49.2,912,false,"",требует_мер,0.41,506,,medium
1063,234,RGK,2023-04-22,6.7,85.3,374,false,"",удовлетворительно,60.59,,,normal
1064,234,UZK,2022-03-27,16.3,73,784,false,"",допустимо,11.76,0.24,,normal
1065,234,MFL,2023-06-12,-15.4,57.8,115,false,"",удовлетворительно,23.3,49,,normal
1066,234,MFL,2022-05-15,-4.9,46.1,504,false,"",удовлетворительно,42.6,82,,normal
1067,234,RGK,2022-06-16,5.9,50.6,939,true,"Внутренний дефект",требует_мер,,,,medium
1068,235,TFI,2024-07-17,-18,42.2,399,false,"",удовлетворительно,33.8,,,normal
1069,235,MPK,2022-12-12,-14.4,39.8,274,false,"",требует_мер,,,,medium
1070,236,UTWM,2021-02-10,19.7,57.4,624,false,"",удовлетворительно,,,,normal
1071,236,PVK,2021-08-08,15,66.3,406,false,"",удовлетворительно,,,,normal
1072,236,UTWM,2020-02-07,29.9,79,197,false,"",удовлетворительно,,,,normal
1073,237,MPK,2021-08-30,39.4,32.5,577,false,"",удовлетворительно,99.35,,,normal
1074,237,TFI,2023-02-08,6.8,48.2,803,true,"Незначительное отклонение",удовлетворительно,28.7,,,normal
1075,237,PVK,2021-03-01,25.6,57,158,false,"",удовлетворительно,96.64,,,normal
1076,237,VIK,2020-11-09,-8.9,61.1,571,true,"Трещина сварного шва",недопустимо,27.58,,,high
1077,238,UZK,2023-03-11,25.2,89.5,777,false,"",удовлетворительно,6.4,0.77,,normal
1078,238,VIBRO,2024-02-02,31.8,81.2,238,false,"",удовлетворительно,11.01,353.3,,normal
1079,238,VIK,2023-02-13,4.5,61.9,118,false,"",требует_мер,,,,medium
1080,238,UZK,2024-08-08,9,34.7,839,false,"",удовлетворительно,10.41,3.64,,normal
1081,238,VIBRO,2021-03-13,28.6,31.3,997,false,"",удовлетворительно,2.44,402.6,,normal
1082,238,VIBRO,2022-06-12,-15.3,50.2,152,true,"Повышенная вибрация",недопустимо,18.85,495.5,,high
1083,239,UZK,2024-04-06,32.5,72.3,311,false,"",удовлетворительно,7.81,1.06,,normal
1084,239,RGK,2024-07-12,36.3,37.3,290,true,"Пора в сварном шве",требует_мер,69.86,,,medium
1085,239,PVK,2023-02-22,30.1,78.2,677,false,"",удовлетворительно,54.1,,,normal
1086,240,GEO,2021-05-27,-10.4,59.7,832,true,"Смещение оси",требует_мер,13.03,,,medium
1087,240,UTWM,2021-03-10,3.7,45.4,286,true,"Незначительное отклонение",удовлетворительно,,,,normal
1088,240,VIBRO,2022-03-27,39.1,49.9,335,false,"",допустимо,13.82,17,,normal
1089,240,TVK,2023-02-16,-4,51.3,769,true,"Термическое повреждение",требует_мер,,,,medium
1090,240,VIK,2024-02-03,36,76.8,719,false,"",удовлетворительно,,,,normal
1091,240,PVK,2023-07-13,33.6,61.8,227,false,"",допустимо,,,,normal
1092,241,MFL,2020-12-17,23.5,49.7,764,false,"",удовлетворительно,45.5,2,,normal
1093,241,VIBRO,2024-06-10,22.6,50.1,615,false,"",требует_мер,6.2,196.5,,medium
